DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Spec. Cap.(mAh/g),Chg. Cap.(Ah),Chg. Spec. Cap.(mAh/g),DChg. Cap.(Ah),DChg. Spec. Cap.(mAh/g),Energy(Wh),Spec. Energy(mWh/g),Chg. Energy(Wh),Chg. Spec. Energy(mWh/g),DChg. Energy(Wh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mO),Module start-stop switch,SOC/DOD(%),LgD
10676,5,2,CC DChg,02:18:00,88:50:48,-0.0006600,0.2955,0.0015181,194.37,0.0000000,0.00,0.0015181,194.37,0.0005284,67.66,0.0000000,0.00,0.0005284,67.66,2023-07-04 10:14:22,-0.0001950,-27.5013,-3521.2975,0,Close,59.36,
10677,5,2,CC DChg,02:18:30,88:51:18,-0.0006600,0.2954,0.0015236,195.08,0.0000000,0.00,0.0015236,195.08,0.0005300,67.86,0.0000000,0.00,0.0005300,67.86,2023-07-04 10:14:52,-0.0001950,-55.0027,-7042.5950,0,Close,59.57,
10678,5,2,CC DChg,02:19:00,88:51:48,-0.0006600,0.2953,0.0015291,195.78,0.0000000,0.00,0.0015291,195.78,0.0005317,68.07,0.0000000,0.00,0.0005317,68.07,2023-07-04 10:15:22,-0.0001949,-55.0027,-7042.5950,0,Close,59.79,
10679,5,2,CC DChg,02:19:30,88:52:18,-0.0006600,0.2951,0.0015346,196.49,0.0000000,0.00,0.0015346,196.49,0.0005333,68.28,0.0000000,0.00,0.0005333,68.28,2023-07-04 10:15:52,-0.0001948,-27.5013,-3521.2975,0,Close,60.00,
10680,5,2,CC DChg,02:20:00,88:52:48,-0.0006600,0.2950,0.0015401,197.19,0.0000000,0.00,0.0015401,197.19,0.0005349,68.49,0.0000000,0.00,0.0005349,68.49,2023-07-04 10:16:22,-0.0001947,-55.0009,-7042.3673,0,Close,60.22,
10681,5,2,CC DChg,02:20:30,88:53:18,-0.0006600,0.2949,0.0015456,197.90,0.0000000,0.00,0.0015456,197.90,0.0005365,68.70,0.0000000,0.00,0.0005365,68.70,2023-07-04 10:16:52,-0.0001946,-55.0027,-7042.5950,0,Close,60.43,
10682,5,2,CC DChg,02:21:00,88:53:48,-0.0006600,0.2948,0.0015511,198.60,0.0000000,0.00,0.0015511,198.60,0.0005381,68.90,0.0000000,0.00,0.0005381,68.90,2023-07-04 10:17:22,-0.0001946,-55.0044,-7042.8226,0,Close,60.65,
10683,5,2,CC DChg,02:21:30,88:54:18,-0.0006600,0.2946,0.0015566,199.30,0.0000000,0.00,0.0015566,199.30,0.0005398,69.11,0.0000000,0.00,0.0005398,69.11,2023-07-04 10:17:52,-0.0001944,-27.5013,-3521.2975,0,Close,60.86,
10684,5,2,CC DChg,02:22:00,88:54:48,-0.0006600,0.2945,0.0015621,200.01,0.0000000,0.00,0.0015621,200.01,0.0005414,69.32,0.0000000,0.00,0.0005414,69.32,2023-07-04 10:18:22,-0.0001944,-55.0027,-7042.5950,0,Close,61.08,
10685,5,2,CC DChg,02:22:30,88:55:18,-0.0006600,0.2944,0.0015676,200.71,0.0000000,0.00,0.0015676,200.71,0.0005430,69.53,0.0000000,0.00,0.0005430,69.53,2023-07-04 10:18:52,-0.0001943,-55.0044,-7042.8226,0,Close,61.29,
10686,5,2,CC DChg,02:23:00,88:55:48,-0.0006600,0.2943,0.0015731,201.42,0.0000000,0.00,0.0015731,201.42,0.0005446,69.73,0.0000000,0.00,0.0005446,69.73,2023-07-04 10:19:22,-0.0001942,-55.0009,-7042.3673,0,Close,61.51,
10687,5,2,CC DChg,02:23:30,88:56:18,-0.0006600,0.2941,0.0015786,202.12,0.0000000,0.00,0.0015786,202.12,0.0005462,69.94,0.0000000,0.00,0.0005462,69.94,2023-07-04 10:19:52,-0.0001941,-27.5013,-3521.2975,0,Close,61.72,
10688,5,2,CC DChg,02:24:00,88:56:48,-0.0006600,0.2940,0.0015841,202.83,0.0000000,0.00,0.0015841,202.83,0.0005479,70.15,0.0000000,0.00,0.0005479,70.15,2023-07-04 10:20:22,-0.0001940,-55.0044,-7042.8226,0,Close,61.94,
10689,5,2,CC DChg,02:24:30,88:57:18,-0.0006600,0.2939,0.0015896,203.53,0.0000000,0.00,0.0015896,203.53,0.0005495,70.36,0.0000000,0.00,0.0005495,70.36,2023-07-04 10:20:52,-0.0001940,-55.0027,-7042.5950,0,Close,62.15,
10690,5,2,CC DChg,02:25:00,88:57:48,-0.0006600,0.2938,0.0015951,204.23,0.0000000,0.00,0.0015951,204.23,0.0005511,70.56,0.0000000,0.00,0.0005511,70.56,2023-07-04 10:21:22,-0.0001939,-55.0027,-7042.5950,0,Close,62.37,
10691,5,2,CC DChg,02:25:30,88:58:18,-0.0006600,0.2936,0.0016006,204.94,0.0000000,0.00,0.0016006,204.94,0.0005527,70.77,0.0000000,0.00,0.0005527,70.77,2023-07-04 10:21:52,-0.0001938,-27.5013,-3521.2975,0,Close,62.58,
10692,5,2,CC DChg,02:26:00,88:58:48,-0.0006600,0.2935,0.0016061,205.64,0.0000000,0.00,0.0016061,205.64,0.0005543,70.98,0.0000000,0.00,0.0005543,70.98,2023-07-04 10:22:22,-0.0001937,-55.0027,-7042.5950,0,Close,62.80,
10693,5,2,CC DChg,02:26:30,88:59:18,-0.0006600,0.2934,0.0016116,206.35,0.0000000,0.00,0.0016116,206.35,0.0005559,71.18,0.0000000,0.00,0.0005559,71.18,2023-07-04 10:22:52,-0.0001937,-55.0027,-7042.5950,0,Close,63.01,
10694,5,2,CC DChg,02:27:00,88:59:48,-0.0006600,0.2932,0.0016171,207.05,0.0000000,0.00,0.0016171,207.05,0.0005575,71.39,0.0000000,0.00,0.0005575,71.39,2023-07-04 10:23:22,-0.0001935,-27.5022,-3521.4113,0,Close,63.23,
10695,5,2,CC DChg,02:27:30,89:00:18,-0.0006600,0.2931,0.0016226,207.76,0.0000000,0.00,0.0016226,207.76,0.0005592,71.60,0.0000000,0.00,0.0005592,71.60,2023-07-04 10:23:52,-0.0001935,-55.0027,-7042.5950,0,Close,63.44,
10696,5,2,CC DChg,02:28:00,89:00:48,-0.0006600,0.2930,0.0016281,208.46,0.0000000,0.00,0.0016281,208.46,0.0005608,71.80,0.0000000,0.00,0.0005608,71.80,2023-07-04 10:24:22,-0.0001934,-55.0027,-7042.5950,0,Close,63.66,
10697,5,2,CC DChg,02:28:30,89:01:18,-0.0006600,0.2929,0.0016336,209.16,0.0000000,0.00,0.0016336,209.16,0.0005624,72.01,0.0000000,0.00,0.0005624,72.01,2023-07-04 10:24:52,-0.0001933,-55.0044,-7042.8226,0,Close,63.87,
10698,5,2,CC DChg,02:29:00,89:01:48,-0.0006600,0.2927,0.0016391,209.87,0.0000000,0.00,0.0016391,209.87,0.0005640,72.21,0.0000000,0.00,0.0005640,72.21,2023-07-04 10:25:22,-0.0001932,-27.5013,-3521.2975,0,Close,64.09,
10699,5,2,CC DChg,02:29:30,89:02:18,-0.0006600,0.2926,0.0016446,210.57,0.0000000,0.00,0.0016446,210.57,0.0005656,72.42,0.0000000,0.00,0.0005656,72.42,2023-07-04 10:25:52,-0.0001931,-55.0027,-7042.5950,0,Close,64.30,
10700,5,2,CC DChg,02:30:00,89:02:48,-0.0006600,0.2925,0.0016501,211.28,0.0000000,0.00,0.0016501,211.28,0.0005672,72.63,0.0000000,0.00,0.0005672,72.63,2023-07-04 10:26:22,-0.0001931,-55.0027,-7042.5950,0,Close,64.52,
10701,5,2,CC DChg,02:30:30,89:03:18,-0.0006600,0.2924,0.0016556,211.98,0.0000000,0.00,0.0016556,211.98,0.0005688,72.83,0.0000000,0.00,0.0005688,72.83,2023-07-04 10:26:52,-0.0001930,-55.0027,-7042.5950,0,Close,64.73,
10702,5,2,CC DChg,02:31:00,89:03:48,-0.0006600,0.2922,0.0016611,212.69,0.0000000,0.00,0.0016611,212.69,0.0005704,73.04,0.0000000,0.00,0.0005704,73.04,2023-07-04 10:27:22,-0.0001929,-27.5022,-3521.4113,0,Close,64.95,
10703,5,2,CC DChg,02:31:30,89:04:18,-0.0006600,0.2921,0.0016666,213.39,0.0000000,0.00,0.0016666,213.39,0.0005720,73.24,0.0000000,0.00,0.0005720,73.24,2023-07-04 10:27:52,-0.0001928,-55.0027,-7042.5950,0,Close,65.16,
10704,5,2,CC DChg,02:32:00,89:04:48,-0.0006600,0.2920,0.0016721,214.09,0.0000000,0.00,0.0016721,214.09,0.0005736,73.45,0.0000000,0.00,0.0005736,73.45,2023-07-04 10:28:22,-0.0001927,-55.0027,-7042.5950,0,Close,65.38,
10705,5,2,CC DChg,02:32:30,89:05:18,-0.0006600,0.2918,0.0016776,214.80,0.0000000,0.00,0.0016776,214.80,0.0005752,73.66,0.0000000,0.00,0.0005752,73.66,2023-07-04 10:28:52,-0.0001926,-27.5013,-3521.2975,0,Close,65.59,
10706,5,2,CC DChg,02:33:00,89:05:48,-0.0006600,0.2917,0.0016831,215.50,0.0000000,0.00,0.0016831,215.50,0.0005769,73.86,0.0000000,0.00,0.0005769,73.86,2023-07-04 10:29:22,-0.0001925,-55.0027,-7042.5950,0,Close,65.81,
10707,5,2,CC DChg,02:33:30,89:06:18,-0.0006600,0.2916,0.0016886,216.21,0.0000000,0.00,0.0016886,216.21,0.0005785,74.07,0.0000000,0.00,0.0005785,74.07,2023-07-04 10:29:52,-0.0001925,-55.0027,-7042.5950,0,Close,66.02,
10708,5,2,CC DChg,02:34:00,89:06:48,-0.0006600,0.2915,0.0016941,216.91,0.0000000,0.00,0.0016941,216.91,0.0005801,74.27,0.0000000,0.00,0.0005801,74.27,2023-07-04 10:30:22,-0.0001924,-55.0044,-7042.8226,0,Close,66.24,
10709,5,2,CC DChg,02:34:30,89:07:18,-0.0006600,0.2913,0.0016996,217.62,0.0000000,0.00,0.0016996,217.62,0.0005817,74.48,0.0000000,0.00,0.0005817,74.48,2023-07-04 10:30:52,-0.0001923,-27.5013,-3521.2975,0,Close,66.45,
10710,5,2,CC DChg,02:35:00,89:07:48,-0.0006600,0.2912,0.0017051,218.32,0.0000000,0.00,0.0017051,218.32,0.0005833,74.68,0.0000000,0.00,0.0005833,74.68,2023-07-04 10:31:22,-0.0001922,-55.0009,-7042.3673,0,Close,66.67,
10711,5,2,CC DChg,02:35:30,89:08:18,-0.0006600,0.2911,0.0017106,219.02,0.0000000,0.00,0.0017106,219.02,0.0005849,74.89,0.0000000,0.00,0.0005849,74.89,2023-07-04 10:31:52,-0.0001921,-55.0044,-7042.8226,0,Close,66.88,
10712,5,2,CC DChg,02:36:00,89:08:48,-0.0006600,0.2910,0.0017161,219.73,0.0000000,0.00,0.0017161,219.73,0.0005865,75.09,0.0000000,0.00,0.0005865,75.09,2023-07-04 10:32:22,-0.0001921,-55.0027,-7042.5950,0,Close,67.10,
10713,5,2,CC DChg,02:36:30,89:09:18,-0.0006600,0.2908,0.0017216,220.43,0.0000000,0.00,0.0017216,220.43,0.0005881,75.30,0.0000000,0.00,0.0005881,75.30,2023-07-04 10:32:52,-0.0001919,-27.5013,-3521.2975,0,Close,67.31,
10714,5,2,CC DChg,02:37:00,89:09:48,-0.0006600,0.2907,0.0017271,221.14,0.0000000,0.00,0.0017271,221.14,0.0005897,75.50,0.0000000,0.00,0.0005897,75.50,2023-07-04 10:33:22,-0.0001919,-55.0027,-7042.5950,0,Close,67.53,
10715,5,2,CC DChg,02:37:30,89:10:18,-0.0006600,0.2906,0.0017326,221.84,0.0000000,0.00,0.0017326,221.84,0.0005913,75.71,0.0000000,0.00,0.0005913,75.71,2023-07-04 10:33:52,-0.0001918,-55.0027,-7042.5950,0,Close,67.74,
10716,5,2,CC DChg,02:38:00,89:10:48,-0.0006600,0.2904,0.0017381,222.55,0.0000000,0.00,0.0017381,222.55,0.0005929,75.91,0.0000000,0.00,0.0005929,75.91,2023-07-04 10:34:22,-0.0001917,-27.5013,-3521.2975,0,Close,67.96,
10717,5,2,CC DChg,02:38:30,89:11:18,-0.0006600,0.2903,0.0017436,223.25,0.0000000,0.00,0.0017436,223.25,0.0005945,76.12,0.0000000,0.00,0.0005945,76.12,2023-07-04 10:34:52,-0.0001916,-55.0027,-7042.5950,0,Close,68.17,
10718,5,2,CC DChg,02:39:00,89:11:48,-0.0006600,0.2902,0.0017491,223.95,0.0000000,0.00,0.0017491,223.95,0.0005961,76.32,0.0000000,0.00,0.0005961,76.32,2023-07-04 10:35:22,-0.0001915,-55.0009,-7042.3673,0,Close,68.39,
10719,5,2,CC DChg,02:39:30,89:12:18,-0.0006600,0.2900,0.0017546,224.66,0.0000000,0.00,0.0017546,224.66,0.0005977,76.52,0.0000000,0.00,0.0005977,76.52,2023-07-04 10:35:52,-0.0001914,-27.5022,-3521.4113,0,Close,68.60,
10720,5,2,CC DChg,02:40:00,89:12:48,-0.0006600,0.2899,0.0017601,225.36,0.0000000,0.00,0.0017601,225.36,0.0005992,76.73,0.0000000,0.00,0.0005992,76.73,2023-07-04 10:36:22,-0.0001913,-55.0027,-7042.5950,0,Close,68.82,
10721,5,2,CC DChg,02:40:30,89:13:18,-0.0006600,0.2898,0.0017656,226.07,0.0000000,0.00,0.0017656,226.07,0.0006008,76.93,0.0000000,0.00,0.0006008,76.93,2023-07-04 10:36:52,-0.0001913,-55.0027,-7042.5950,0,Close,69.03,
10722,5,2,CC DChg,02:41:00,89:13:48,-0.0006600,0.2896,0.0017711,226.77,0.0000000,0.00,0.0017711,226.77,0.0006024,77.14,0.0000000,0.00,0.0006024,77.14,2023-07-04 10:37:22,-0.0001911,-27.5004,-3521.1837,0,Close,69.25,
10723,5,2,CC DChg,02:41:30,89:14:18,-0.0006600,0.2895,0.0017766,227.48,0.0000000,0.00,0.0017766,227.48,0.0006040,77.34,0.0000000,0.00,0.0006040,77.34,2023-07-04 10:37:52,-0.0001911,-55.0027,-7042.5950,0,Close,69.46,
10724,5,2,CC DChg,02:42:00,89:14:48,-0.0006600,0.2894,0.0017821,228.18,0.0000000,0.00,0.0017821,228.18,0.0006056,77.54,0.0000000,0.00,0.0006056,77.54,2023-07-04 10:38:22,-0.0001910,-55.0027,-7042.5950,0,Close,69.68,
10725,5,2,CC DChg,02:42:30,89:15:18,-0.0006600,0.2893,0.0017876,228.88,0.0000000,0.00,0.0017876,228.88,0.0006072,77.75,0.0000000,0.00,0.0006072,77.75,2023-07-04 10:38:52,-0.0001909,-55.0044,-7042.8226,0,Close,69.89,
10726,5,2,CC DChg,02:43:00,89:15:48,-0.0006600,0.2891,0.0017931,229.59,0.0000000,0.00,0.0017931,229.59,0.0006088,77.95,0.0000000,0.00,0.0006088,77.95,2023-07-04 10:39:22,-0.0001908,-27.5004,-3521.1837,0,Close,70.11,
10727,5,2,CC DChg,02:43:30,89:16:18,-0.0006600,0.2890,0.0017986,230.29,0.0000000,0.00,0.0017986,230.29,0.0006104,78.16,0.0000000,0.00,0.0006104,78.16,2023-07-04 10:39:52,-0.0001907,-55.0009,-7042.3673,0,Close,70.32,
10728,5,2,CC DChg,02:44:00,89:16:48,-0.0006600,0.2889,0.0018041,231.00,0.0000000,0.00,0.0018041,231.00,0.0006120,78.36,0.0000000,0.00,0.0006120,78.36,2023-07-04 10:40:22,-0.0001907,-55.0044,-7042.8226,0,Close,70.54,
10729,5,2,CC DChg,02:44:30,89:17:18,-0.0006600,0.2888,0.0018096,231.70,0.0000000,0.00,0.0018096,231.70,0.0006136,78.56,0.0000000,0.00,0.0006136,78.56,2023-07-04 10:40:52,-0.0001906,-55.0027,-7042.5950,0,Close,70.75,
10730,5,2,CC DChg,02:45:00,89:17:48,-0.0006600,0.2886,0.0018151,232.40,0.0000000,0.00,0.0018151,232.40,0.0006152,78.77,0.0000000,0.00,0.0006152,78.77,2023-07-04 10:41:22,-0.0001905,-27.5004,-3521.1837,0,Close,70.97,
10731,5,2,CC DChg,02:45:30,89:18:18,-0.0006600,0.2885,0.0018206,233.11,0.0000000,0.00,0.0018206,233.11,0.0006167,78.97,0.0000000,0.00,0.0006167,78.97,2023-07-04 10:41:52,-0.0001904,-55.0044,-7042.8226,0,Close,71.18,
10732,5,2,CC DChg,02:46:00,89:18:48,-0.0006600,0.2884,0.0018261,233.81,0.0000000,0.00,0.0018261,233.81,0.0006183,79.17,0.0000000,0.00,0.0006183,79.17,2023-07-04 10:42:22,-0.0001904,-55.0027,-7042.5950,0,Close,71.40,
10733,5,2,CC DChg,02:46:30,89:19:18,-0.0006600,0.2882,0.0018316,234.52,0.0000000,0.00,0.0018316,234.52,0.0006199,79.37,0.0000000,0.00,0.0006199,79.37,2023-07-04 10:42:52,-0.0001902,-27.5013,-3521.2975,0,Close,71.61,
10734,5,2,CC DChg,02:47:00,89:19:48,-0.0006600,0.2881,0.0018371,235.22,0.0000000,0.00,0.0018371,235.22,0.0006215,79.58,0.0000000,0.00,0.0006215,79.58,2023-07-04 10:43:22,-0.0001902,-55.0009,-7042.3673,0,Close,71.83,
10735,5,2,CC DChg,02:47:30,89:20:18,-0.0006600,0.2880,0.0018426,235.93,0.0000000,0.00,0.0018426,235.93,0.0006231,79.78,0.0000000,0.00,0.0006231,79.78,2023-07-04 10:43:52,-0.0001901,-55.0027,-7042.5950,0,Close,72.04,
10736,5,2,CC DChg,02:48:00,89:20:48,-0.0006600,0.2878,0.0018481,236.63,0.0000000,0.00,0.0018481,236.63,0.0006247,79.98,0.0000000,0.00,0.0006247,79.98,2023-07-04 10:44:22,-0.0001900,-27.5022,-3521.4113,0,Close,72.26,
10737,5,2,CC DChg,02:48:30,89:21:18,-0.0006600,0.2877,0.0018536,237.33,0.0000000,0.00,0.0018536,237.33,0.0006263,80.19,0.0000000,0.00,0.0006263,80.19,2023-07-04 10:44:52,-0.0001899,-55.0009,-7042.3673,0,Close,72.47,
10738,5,2,CC DChg,02:49:00,89:21:48,-0.0006600,0.2876,0.0018591,238.04,0.0000000,0.00,0.0018591,238.04,0.0006278,80.39,0.0000000,0.00,0.0006278,80.39,2023-07-04 10:45:22,-0.0001898,-55.0027,-7042.5950,0,Close,72.69,
10739,5,2,CC DChg,02:49:30,89:22:18,-0.0006600,0.2875,0.0018646,238.74,0.0000000,0.00,0.0018646,238.74,0.0006294,80.59,0.0000000,0.00,0.0006294,80.59,2023-07-04 10:45:52,-0.0001898,-55.0044,-7042.8226,0,Close,72.90,
10740,5,2,CC DChg,02:50:00,89:22:48,-0.0006600,0.2873,0.0018701,239.45,0.0000000,0.00,0.0018701,239.45,0.0006310,80.79,0.0000000,0.00,0.0006310,80.79,2023-07-04 10:46:22,-0.0001896,-27.5004,-3521.1837,0,Close,73.12,
10741,5,2,CC DChg,02:50:30,89:23:18,-0.0006600,0.2872,0.0018756,240.15,0.0000000,0.00,0.0018756,240.15,0.0006326,81.00,0.0000000,0.00,0.0006326,81.00,2023-07-04 10:46:52,-0.0001896,-55.0027,-7042.5950,0,Close,73.33,
10742,5,2,CC DChg,02:51:00,89:23:48,-0.0006600,0.2871,0.0018811,240.86,0.0000000,0.00,0.0018811,240.86,0.0006342,81.20,0.0000000,0.00,0.0006342,81.20,2023-07-04 10:47:22,-0.0001895,-55.0027,-7042.5950,0,Close,73.55,
10743,5,2,CC DChg,02:51:30,89:24:18,-0.0006600,0.2869,0.0018866,241.56,0.0000000,0.00,0.0018866,241.56,0.0006357,81.40,0.0000000,0.00,0.0006357,81.40,2023-07-04 10:47:52,-0.0001894,-27.5013,-3521.2975,0,Close,73.76,
10744,5,2,CC DChg,02:52:00,89:24:48,-0.0006600,0.2868,0.0018921,242.26,0.0000000,0.00,0.0018921,242.26,0.0006373,81.60,0.0000000,0.00,0.0006373,81.60,2023-07-04 10:48:22,-0.0001893,-55.0027,-7042.5950,0,Close,73.98,
10745,5,2,CC DChg,02:52:30,89:25:18,-0.0006600,0.2867,0.0018976,242.97,0.0000000,0.00,0.0018976,242.97,0.0006389,81.80,0.0000000,0.00,0.0006389,81.80,2023-07-04 10:48:52,-0.0001892,-55.0009,-7042.3673,0,Close,74.19,
10746,5,2,CC DChg,02:53:00,89:25:48,-0.0006600,0.2865,0.0019031,243.67,0.0000000,0.00,0.0019031,243.67,0.0006405,82.01,0.0000000,0.00,0.0006405,82.01,2023-07-04 10:49:22,-0.0001891,-27.5022,-3521.4113,0,Close,74.41,
10747,5,2,CC DChg,02:53:30,89:26:18,-0.0006600,0.2864,0.0019086,244.38,0.0000000,0.00,0.0019086,244.38,0.0006420,82.21,0.0000000,0.00,0.0006420,82.21,2023-07-04 10:49:52,-0.0001890,-55.0009,-7042.3673,0,Close,74.62,
10748,5,2,CC DChg,02:54:00,89:26:48,-0.0006600,0.2863,0.0019141,245.08,0.0000000,0.00,0.0019141,245.08,0.0006436,82.41,0.0000000,0.00,0.0006436,82.41,2023-07-04 10:50:22,-0.0001890,-55.0044,-7042.8226,0,Close,74.84,
10749,5,2,CC DChg,02:54:30,89:27:18,-0.0006600,0.2861,0.0019196,245.79,0.0000000,0.00,0.0019196,245.79,0.0006452,82.61,0.0000000,0.00,0.0006452,82.61,2023-07-04 10:50:52,-0.0001888,-27.5013,-3521.2975,0,Close,75.05,
10750,5,2,CC DChg,02:55:00,89:27:48,-0.0006600,0.2860,0.0019251,246.49,0.0000000,0.00,0.0019251,246.49,0.0006468,82.81,0.0000000,0.00,0.0006468,82.81,2023-07-04 10:51:22,-0.0001888,-55.0027,-7042.5950,0,Close,75.27,
10751,5,2,CC DChg,02:55:30,89:28:18,-0.0006600,0.2859,0.0019306,247.19,0.0000000,0.00,0.0019306,247.19,0.0006483,83.01,0.0000000,0.00,0.0006483,83.01,2023-07-04 10:51:52,-0.0001887,-55.0044,-7042.8226,0,Close,75.48,
10752,5,2,CC DChg,02:56:00,89:28:48,-0.0006600,0.2857,0.0019361,247.90,0.0000000,0.00,0.0019361,247.90,0.0006499,83.21,0.0000000,0.00,0.0006499,83.21,2023-07-04 10:52:22,-0.0001886,-27.5013,-3521.2975,0,Close,75.70,
10753,5,2,CC DChg,02:56:30,89:29:18,-0.0006600,0.2856,0.0019416,248.60,0.0000000,0.00,0.0019416,248.60,0.0006515,83.42,0.0000000,0.00,0.0006515,83.42,2023-07-04 10:52:52,-0.0001885,-55.0009,-7042.3673,0,Close,75.91,
10754,5,2,CC DChg,02:57:00,89:29:48,-0.0006600,0.2855,0.0019471,249.31,0.0000000,0.00,0.0019471,249.31,0.0006530,83.62,0.0000000,0.00,0.0006530,83.62,2023-07-04 10:53:22,-0.0001884,-55.0044,-7042.8226,0,Close,76.13,
10755,5,2,CC DChg,02:57:29,89:30:18,-0.0006600,0.2854,0.0019526,250.01,0.0000000,0.00,0.0019526,250.01,0.0006546,83.82,0.0000000,0.00,0.0006546,83.82,2023-07-04 10:53:52,-0.0001884,-54.8178,-7018.9216,0,Close,76.34,
10756,5,2,CC DChg,02:57:59,89:30:48,-0.0006600,0.2852,0.0019581,250.71,0.0000000,0.00,0.0019581,250.71,0.0006562,84.02,0.0000000,0.00,0.0006562,84.02,2023-07-04 10:54:22,-0.0001882,-27.5013,-3521.2975,0,Close,76.56,
10757,5,2,CC DChg,02:58:29,89:31:18,-0.0006600,0.2851,0.0019636,251.42,0.0000000,0.00,0.0019636,251.42,0.0006578,84.22,0.0000000,0.00,0.0006578,84.22,2023-07-04 10:54:52,-0.0001882,-55.0044,-7042.8226,0,Close,76.77,
10758,5,2,CC DChg,02:58:59,89:31:48,-0.0006600,0.2850,0.0019691,252.12,0.0000000,0.00,0.0019691,252.12,0.0006593,84.42,0.0000000,0.00,0.0006593,84.42,2023-07-04 10:55:22,-0.0001881,-55.0009,-7042.3673,0,Close,76.99,
10759,5,2,CC DChg,02:59:29,89:32:18,-0.0006600,0.2848,0.0019746,252.83,0.0000000,0.00,0.0019746,252.83,0.0006609,84.62,0.0000000,0.00,0.0006609,84.62,2023-07-04 10:55:52,-0.0001880,-27.5022,-3521.4113,0,Close,77.20,
10760,5,2,CC DChg,02:59:59,89:32:48,-0.0006600,0.2847,0.0019801,253.53,0.0000000,0.00,0.0019801,253.53,0.0006625,84.82,0.0000000,0.00,0.0006625,84.82,2023-07-04 10:56:22,-0.0001879,-55.0009,-7042.3673,0,Close,77.42,
10761,5,2,CC DChg,03:00:29,89:33:18,-0.0006600,0.2845,0.0019856,254.23,0.0000000,0.00,0.0019856,254.23,0.0006640,85.02,0.0000000,0.00,0.0006640,85.02,2023-07-04 10:56:52,-0.0001878,-27.5031,-3521.5251,0,Close,77.63,
10762,5,2,CC DChg,03:00:59,89:33:48,-0.0006600,0.2844,0.0019911,254.94,0.0000000,0.00,0.0019911,254.94,0.0006656,85.22,0.0000000,0.00,0.0006656,85.22,2023-07-04 10:57:22,-0.0001877,-55.0009,-7042.3673,0,Close,77.85,
10763,5,2,CC DChg,03:01:29,89:34:18,-0.0006600,0.2843,0.0019966,255.64,0.0000000,0.00,0.0019966,255.64,0.0006671,85.42,0.0000000,0.00,0.0006671,85.42,2023-07-04 10:57:52,-0.0001876,-55.0009,-7042.3673,0,Close,78.06,
10764,5,2,CC DChg,03:01:59,89:34:48,-0.0006600,0.2842,0.0020021,256.35,0.0000000,0.00,0.0020021,256.35,0.0006687,85.62,0.0000000,0.00,0.0006687,85.62,2023-07-04 10:58:22,-0.0001876,-55.0044,-7042.8226,0,Close,78.28,
10765,5,2,CC DChg,03:02:29,89:35:18,-0.0006600,0.2840,0.0020076,257.05,0.0000000,0.00,0.0020076,257.05,0.0006703,85.82,0.0000000,0.00,0.0006703,85.82,2023-07-04 10:58:52,-0.0001874,-27.5004,-3521.1837,0,Close,78.49,
10766,5,2,CC DChg,03:02:59,89:35:48,-0.0006600,0.2839,0.0020131,257.76,0.0000000,0.00,0.0020131,257.76,0.0006718,86.02,0.0000000,0.00,0.0006718,86.02,2023-07-04 10:59:22,-0.0001874,-55.0027,-7042.5950,0,Close,78.71,
10767,5,2,CC DChg,03:03:29,89:36:18,-0.0006600,0.2838,0.0020186,258.46,0.0000000,0.00,0.0020186,258.46,0.0006734,86.22,0.0000000,0.00,0.0006734,86.22,2023-07-04 10:59:52,-0.0001873,-55.0027,-7042.5950,0,Close,78.92,
10768,5,2,CC DChg,03:03:59,89:36:48,-0.0006600,0.2836,0.0020241,259.16,0.0000000,0.00,0.0020241,259.16,0.0006750,86.42,0.0000000,0.00,0.0006750,86.42,2023-07-04 11:00:22,-0.0001872,-27.5022,-3521.4113,0,Close,79.14,
10769,5,2,CC DChg,03:04:29,89:37:18,-0.0006600,0.2835,0.0020296,259.87,0.0000000,0.00,0.0020296,259.87,0.0006765,86.62,0.0000000,0.00,0.0006765,86.62,2023-07-04 11:00:52,-0.0001871,-55.0009,-7042.3673,0,Close,79.35,
10770,5,2,CC DChg,03:04:59,89:37:48,-0.0006600,0.2834,0.0020351,260.57,0.0000000,0.00,0.0020351,260.57,0.0006781,86.82,0.0000000,0.00,0.0006781,86.82,2023-07-04 11:01:22,-0.0001871,-55.0044,-7042.8226,0,Close,79.57,
10771,5,2,CC DChg,03:05:29,89:38:18,-0.0006600,0.2832,0.0020406,261.28,0.0000000,0.00,0.0020406,261.28,0.0006796,87.02,0.0000000,0.00,0.0006796,87.02,2023-07-04 11:01:52,-0.0001869,-27.5022,-3521.4113,0,Close,79.78,
10772,5,2,CC DChg,03:05:59,89:38:48,-0.0006600,0.2831,0.0020461,261.98,0.0000000,0.00,0.0020461,261.98,0.0006812,87.22,0.0000000,0.00,0.0006812,87.22,2023-07-04 11:02:22,-0.0001869,-55.0009,-7042.3673,0,Close,80.00,
